 Area Name, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
Hudson Valley,Stationary Engineers and Boiler Operators,440.0,83440,81760.0,57520,96400.0
Hudson Valley,Water and Wastewater Treatment Plant and System Operators,700.0,64740,63080.0,45390,74420.0
Hudson Valley,Chemical Equipment Operators and Tenders,370.0,51390,48810.0,36130,59020.0
Hudson Valley,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",230.0,50610,49260.0,36690,57560.0
Hudson Valley,"Mixing and Blending Machine Setters, Operators, and Tenders",440.0,48850,48640.0,35040,55750.0
Hudson Valley,"Cutting and Slicing Machine Setters, Operators, and Tenders",180.0,42020,38260.0,32500,46780.0
Hudson Valley,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",210.0,40590,38660.0,30880,45440.0
Hudson Valley,"Inspectors, Testers, Sorters, Samplers, and Weighers",1870.0,49050,46670.0,32870,57140.0
Hudson Valley,Jewelers and Precious Stone and Metal Workers,270.0,53250,49890.0,36580,61580.0
Hudson Valley,Dental Laboratory Technicians,270.0,69920,58510.0,39410,85170.0
Hudson Valley,Ophthalmic Laboratory Technicians,280.0,37860,31180.0,31160,41210.0
Hudson Valley,Packaging and Filling Machine Operators and Tenders,2420.0,38490,36170.0,29150,43150.0
Hudson Valley,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",260.0,45760,46200.0,34140,51570.0
Hudson Valley,Computer Numerically Controlled Tool Operators,230.0,49830,48530.0,34110,57680.0
Hudson Valley,"Molders, Shapers, and Casters, Except Metal and Plastic",140.0,46070,40040.0,36220,51000.0
Hudson Valley,"Paper Goods Machine Setters, Operators, and Tenders",370.0,39480,39190.0,30740,43850.0
Hudson Valley,Helpers--Production Workers,430.0,39400,38380.0,31210,43500.0
Hudson Valley,"Production Workers, All Other",250.0,42010,38450.0,30380,47820.0
Hudson Valley,Transportation and Material Moving Occupations,62650.0,46210,39950.0,31360,53630.0
Hudson Valley,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",2540.0,68770,65140.0,46230,80030.0
Hudson Valley,Commercial Pilots,140.0,156980,133900.0,91530,189700.0
Hudson Valley,Driver/Sales Workers,1930.0,39350,31830.0,30360,43840.0
Hudson Valley,Heavy and Tractor-Trailer Truck Drivers,7770.0,61310,60010.0,44160,69880.0
Hudson Valley,Light Truck or Delivery Services Drivers,5620.0,47840,43930.0,33510,55010.0
Hudson Valley,"Bus Drivers, School",5160.0,52880,50720.0,40720,58970.0
Hudson Valley,"Bus Drivers, Transit and Intercity",880.0,54490,50630.0,44390,59530.0
Hudson Valley,Shuttle Drivers and Chauffeurs,2290.0,43170,40100.0,31700,48900.0
Hudson Valley,Taxi Drivers,200.0,35780,36110.0,29850,38750.0
Hudson Valley,"Motor Vehicle Operators, All Other",170.0,46430,40430.0,32070,53610.0
Hudson Valley,Parking Lot Attendants,660.0,36830,31790.0,30610,39940.0
Hudson Valley,Automotive and Watercraft Service Attendants,420.0,36150,35500.0,30290,39080.0
Hudson Valley,Conveyor Operators and Tenders,160.0,37190,34760.0,27490,42040.0
Hudson Valley,Crane and Tower Operators,110.0,171830,139310.0,82720,216390.0
Hudson Valley,Industrial Truck and Tractor Operators,1700.0,44840,40620.0,32400,51060.0
Hudson Valley,Cleaners of Vehicles and Equipment,1810.0,38000,35590.0,29950,42020.0
Hudson Valley,"Laborers and Freight, Stock, and Material Movers, Hand",11650.0,40530,38650.0,30740,45430.0
Hudson Valley,"Packers and Packagers, Hand",2140.0,34890,31790.0,29240,37710.0
Hudson Valley,Stockers and Order Fillers,15920.0,37820,37500.0,30410,41530.0
Hudson Valley,Refuse and Recyclable Material Collectors,570.0,60700,65370.0,39110,71490.0
Long Island,"Total, All Occupations",1206040.0,70780,50270.0,33630,89360.0
Long Island,Management Occupations,60950.0,154770,131820.0,75720,194300.0
Long Island,General and Operations Managers,28310.0,147360,128440.0,64820,188630.0
Long Island,Legislators,330.0,92130,99160.0,62800,106800.0
Long Island,Advertising and Promotions Managers,220.0,160130,130050.0,88490,195950.0
Long Island,Marketing Managers,1650.0,191730,171010.0,117930,228640.0
Long Island,Sales Managers,2600.0,182190,168240.0,97830,224380.0
Long Island,Public Relations Managers,180.0,174760,165880.0,107420,208430.0
Long Island,Fundraising Managers,120.0,167580,166250.0,101330,200710.0
Long Island,Administrative Services Managers,1330.0,147410,132070.0,98210,172010.0
Long Island,Facilities Managers,730.0,136160,129910.0,87250,160620.0
Long Island,Computer and Information Systems Managers,2280.0,193990,170830.0,130510,225730.0
Long Island,Financial Managers,4460.0,201790,177630.0,116850,244260.0
Long Island,Industrial Production Managers,780.0,141100,130730.0,91460,165920.0
Long Island,Purchasing Managers,440.0,163410,162650.0,109600,190310.0
Long Island,"Transportation, Storage, and Distribution Managers",770.0,123730,120190.0,79700,145750.0
Long Island,Compensation and Benefits Managers,120.0,190810,168240.0,121750,225340.0
Long Island,Human Resources Managers,740.0,194170,172380.0,123600,229450.0
Long Island,Training and Development Managers,220.0,177530,167360.0,116950,207810.0
Long Island,Construction Managers,1000.0,145000,131050.0,94060,170470.0
Long Island,"Education Administrators, Preschool and Childcare Center/Program",520.0,74490,77540.0,45560,88960.0
Long Island,"Education Administrators, Elementary and Secondary School",3090.0,161590,165480.0,117780,183500.0
Long Island,"Education Administrators, Postsecondary",420.0,179320,166470.0,108480,214740.0
Long Island,"Education Administrators, All Other",270.0,136490,121830.0,63930,172770.0
Long Island,Architectural and Engineering Managers,670.0,184360,171260.0,134270,209400.0
Long Island,Food Service Managers,2090.0,78310,78410.0,52070,91430.0
Long Island,Lodging Managers,230.0,99400,81540.0,57650,120280.0
Long Island,Medical and Health Services Managers,3600.0,167670,155240.0,107170,197920.0
Long Island,Natural Sciences Managers,280.0,175690,164190.0,116480,205300.0
Long Island,Postmasters and Mail Superintendents,150.0,91030,91380.0,79520,96780.0
Long Island,"Property, Real Estate, and Community Association Managers",610.0,122110,101110.0,63820,151260.0
Long Island,Social and Community Service Managers,1200.0,95820,84020.0,64470,111500.0
Long Island,Funeral Home Managers,160.0,115630,103350.0,66530,140180.0
Long Island,"Managers, All Other",890.0,160490,152400.0,89710,195880.0
Long Island,Business and Financial Operations Occupations,69120.0,98450,83020.0,53830,120760.0
Long Island,Buyers and Purchasing Agents,4010.0,75530,72500.0,45530,90530.0
Long Island,"Claims Adjusters, Examiners, and Investigators",2580.0,88500,82120.0,60210,102650.0
Long Island,Compliance Officers,2020.0,91520,82310.0,55510,109530.0
Long Island,Cost Estimators,1690.0,93470,83620.0,55550,112430.0
Long Island,Human Resources Specialists,4740.0,86690,79960.0,53030,103530.0
Long Island,Labor Relations Specialists,720.0,100090,79760.0,54750,122770.0
Long Island,Logisticians,620.0,83240,79770.0,49320,100200.0
Long Island,Project Management Specialists,6840.0,111660,104810.0,67620,133680.0
Long Island,Management Analysts,3800.0,116910,102640.0,71140,139800.0
Long Island,"Meeting, Convention, and Event Planners",800.0,92550,79270.0,47960,114850.0
Long Island,Fundraisers,620.0,79470,79090.0,46050,96180.0
Long Island,"Compensation, Benefits, and Job Analysis Specialists",730.0,89890,83440.0,58480,105590.0
Long Island,Training and Development Specialists,2520.0,74890,63890.0,34130,95260.0
Long Island,Market Research Analysts and Marketing Specialists,6460.0,85240,79270.0,49480,103120.0
Long Island,"Business Operations Specialists, All Other",3550.0,82820,78400.0,47320,100570.0
Long Island,Accountants and Auditors,13610.0,108600,99130.0,61940,131930.0
Long Island,Appraisers and Assessors of Real Estate,400.0,89530,79340.0,50930,108830.0
Long Island,Budget Analysts,220.0,107250,104170.0,71270,125240.0
Long Island,Credit Analysts,410.0,108610,96110.0,63050,131390.0
Long Island,Financial Analysts,2790.0,128430,124460.0,73140,156070.0
Long Island,Personal Financial Advisors,1370.0,147440,107160.0,66020,188160.0
Long Island,Insurance Underwriters,2120.0,110510,101780.0,67380,132080.0
Long Island,Financial Risk Specialists,690.0,139660,107840.0,91890,163540.0
Long Island,Financial Examiners,650.0,114040,102850.0,65260,138430.0
Long Island,Credit Counselors,110.0,67790,63720.0,46640,78370.0
Long Island,Loan Officers,2270.0,104350,83620.0,51450,130790.0
Long Island,"Tax Examiners and Collectors, and Revenue Agents",1080.0,67870,65570.0,48880,77370.0
Long Island,Tax Preparers,1190.0,47740,38190.0,31200,58220.0
Long Island,"Financial Specialists, All Other",420.0,81210,76300.0,51500,96060.0
Long Island,Computer and Mathematical Occupations,22650.0,106510,101100.0,61950,128790.0
Long Island,Computer Systems Analysts,2130.0,120350,106650.0,78320,141370.0
Long Island,Information Security Analysts,510.0,138450,129800.0,81840,166760.0
Long Island,Computer Network Support Specialists,1070.0,87680,80220.0,55590,103720.0
Long Island,Computer User Support Specialists,4040.0,69030,63450.0,44780,81160.0
Long Island,Computer Network Architects,1130.0,125310,123220.0,82560,146690.0
Long Island,Database Administrators,390.0,100300,83470.0,62250,119320.0
Long Island,Database Architects,250.0,139800,137110.0,83280,168050.0
Long Island,Network and Computer Systems Administrators,2420.0,107690,102200.0,70950,126060.0
Long Island,Computer Programmers,1170.0,90760,83470.0,51570,110350.0
Long Island,Software Developers,6210.0,123860,124810.0,78040,146770.0
Long Island,Software Quality Assurance Analysts and Testers,510.0,116700,104850.0,78920,135590.0
Long Island,Web Developers,670.0,75560,64200.0,43900,91390.0
Long Island,Web and Digital Interface Designers,340.0,97470,83210.0,56390,118010.0
Long Island,"Computer Occupations, All Other",490.0,97340,95850.0,56720,117650.0
Long Island,Actuaries,260.0,156460,132700.0,85410,191990.0
Long Island,Operations Research Analysts,300.0,101650,95760.0,60290,122330.0
Long Island,Data Scientists,540.0,129590,126190.0,76900,155940.0
Long Island,Architecture and Engineering Occupations,12510.0,99440,94520.0,58750,119780.0
Long Island,"Architects, Except Landscape and Naval",990.0,109560,102040.0,64050,132320.0
Long Island,Landscape Architects,220.0,87010,80250.0,60970,100030.0
Long Island,Surveyors,240.0,95640,81830.0,55170,115880.0
Long Island,Aerospace Engineers,170.0,113630,106560.0,80870,130010.0
Long Island,Civil Engineers,1660.0,106980,102110.0,64180,128370.0
Long Island,Computer Hardware Engineers,160.0,133060,127510.0,90080,154540.0
Long Island,Electrical Engineers,1480.0,115050,105600.0,71300,136920.0
Long Island,"Electronics Engineers, Except Computer",310.0,105480,98940.0,70310,123060.0
Long Island,Environmental Engineers,270.0,105250,95710.0,63300,126220.0
Long Island,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",220.0,119330,131680.0,84400,136790.0
Long Island,Industrial Engineers,1380.0,106990,102910.0,72050,124460.0
Long Island,Mechanical Engineers,960.0,109630,102910.0,71520,128690.0
Long Island,"Engineers, All Other",700.0,129220,125480.0,77500,155080.0
Long Island,Architectural and Civil Drafters,790.0,66680,62550.0,43570,78230.0
Long Island,Electrical and Electronics Drafters,140.0,72200,76260.0,48950,83820.0
Long Island,Mechanical Drafters,280.0,71230,64170.0,49240,82230.0
Long Island,"Drafters, All Other",130.0,62730,50060.0,43260,72460.0
Long Island,Civil Engineering Technicians,270.0,60100,50210.0,38820,70740.0
Long Island,Electrical and Electronic Engineering Technicians,810.0,74620,76970.0,50670,86600.0
Long Island,Industrial Engineering Technicians,210.0,66040,62950.0,47030,75540.0
Long Island,Mechanical Engineering Technicians,210.0,76050,71750.0,54730,86710.0
Long Island,"Engineering Technicians, Except Drafters, All Other",190.0,82980,80310.0,58330,95300.0
Long Island,Surveying and Mapping Technicians,330.0,70640,62340.0,43720,84100.0
Long Island,"Life, Physical, and Social Science Occupations",9140.0,94460,81500.0,53150,115120.0
Long Island,Biochemists and Biophysicists,110.0,108940,103140.0,69840,128500.0
Long Island,Microbiologists,170.0,85740,80250.0,56380,100420.0
Long Island,"Medical Scientists, Except Epidemiologists",640.0,109250,98840.0,66000,130870.0
Long Island,Chemists,880.0,88160,80280.0,57770,103360.0
Long Island,Materials Scientists,140.0,123290,134780.0,72530,148670.0
Long Island,"Environmental Scientists and Specialists, Including Health",610.0,94910,84530.0,58720,113000.0
Long Island,"Geoscientists, Except Hydrologists and Geographers",110.0,88450,81430.0,61080,102140.0
Long Island,Clinical and Counseling Psychologists,520.0,125380,108450.0,64290,155920.0
Long Island,School Psychologists,1200.0,112900,106750.0,77510,130600.0
Long Island,Urban and Regional Planners,180.0,95390,85110.0,69700,108240.0
Long Island,Biological Technicians,800.0,54800,57000.0,37210,63590.0
Long Island,Chemical Technicians,540.0,60050,60550.0,42300,68920.0
Long Island,"Environmental Science and Protection Technicians, Including Health",280.0,58300,57360.0,42090,66410.0
Long Island,"Life, Physical, and Social Science Technicians, All Other",930.0,71930,64270.0,55200,80300.0
Long Island,Occupational Health and Safety Specialists,500.0,91930,84530.0,60370,107710.0
Long Island,Community and Social Service Occupations,18490.0,69350,62680.0,40060,84000.0
Long Island,"Educational, Guidance, School, and Vocational Counselors",2490.0,88890,81220.0,50080,108300.0
Long Island,Marriage and Family Therapists,150.0,65730,61930.0,31280,82950.0
Long Island,Rehabilitation Counselors,480.0,47280,40170.0,34080,53880.0
Long Island,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",2570.0,60880,58130.0,40750,70940.0
Long Island,"Child, Family, and School Social Workers",2430.0,83880,79820.0,53460,99080.0
Long Island,Healthcare Social Workers,2380.0,71210,64300.0,45720,83950.0
Long Island,Mental Health and Substance Abuse Social Workers,1540.0,81940,78690.0,49380,98230.0
Long Island,Health Educators,230.0,62220,62510.0,35750,75450.0
Long Island,Probation Officers and Correctional Treatment Specialists,420.0,99720,101840.0,82580,108290.0
Long Island,Social and Human Service Assistants,2860.0,46230,44460.0,32950,52870.0
Long Island,Community Health Workers,740.0,54410,48970.0,37010,63110.0
Long Island,"Community and Social Service Specialists, All Other",230.0,75560,71170.0,50610,88030.0
Long Island,Clergy,950.0,68590,61930.0,34810,85480.0
Long Island,"Directors, Religious Activities and Education",660.0,57930,50690.0,35310,69240.0
Long Island,"Religious Workers, All Other",150.0,44360,37960.0,31200,51750.0
Long Island,Legal Occupations,15650.0,133090,103660.0,57420,170920.0
Long Island,Lawyers,9660.0,172660,166720.0,91360,213300.0
Long Island,Judicial Law Clerks,110.0,75890,49480.0,40450,93610.0
Long Island,"Administrative Law Judges, Adjudicators, and Hearing Officers",210.0,104520,102030.0,81620,115970.0
Long Island,"Judges, Magistrate Judges, and Magistrates",230.0,165920,175350.0,96880,200430.0
Long Island,Paralegals and Legal Assistants,4950.0,63760,62450.0,43790,73740.0
Long Island,"Title Examiners, Abstractors, and Searchers",330.0,60400,56900.0,40710,70250.0
Long Island,Dietitians and Nutritionists,800.0,80350,80210.0,61230,89910.0
Long Island,"Education, Training, and Library Occupations",94660.0,85300,80360.0,36700,109590.0
Long Island,"Business Teachers, Postsecondary",710.0,108630,103140.0,49050,138410.0
Long Island,"Computer Science Teachers, Postsecondary",330.0,103740,102910.0,50990,130110.0
Long Island,"Mathematical Science Teachers, Postsecondary",450.0,109470,103140.0,56020,136190.0
Long Island,"Engineering Teachers, Postsecondary",280.0,127440,109190.0,73780,154270.0
Long Island,"Biological Science Teachers, Postsecondary",450.0,118150,104750.0,53360,150550.0
Long Island,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",210.0,108530,108170.0,59420,133090.0
Long Island,"Chemistry Teachers, Postsecondary",170.0,97510,85050.0,52910,119820.0
Long Island,"Physics Teachers, Postsecondary",160.0,119830,108170.0,64270,147610.0
Long Island,"Psychology Teachers, Postsecondary",300.0,92670,82590.0,50320,113850.0
Long Island,"Sociology Teachers, Postsecondary",130.0,81030,81070.0,37910,102580.0
Long Island,"Social Sciences Teachers, Postsecondary, All Other",130.0,127160,122090.0,67630,156920.0
Long Island,"Health Specialties Teachers, Postsecondary",2220.0,138870,109190.0,60320,178140.0
Long Island,"Nursing Instructors and Teachers, Postsecondary",520.0,106450,104750.0,53260,133040.0
Long Island,"Education Teachers, Postsecondary",380.0,86090,64630.0,45230,106520.0
Long Island,"Law Teachers, Postsecondary",220.0,124770,105510.0,70520,151900.0
Long Island,"Social Work Teachers, Postsecondary",100.0,85270,80250.0,46410,104690.0
Long Island,"Art, Drama, and Music Teachers, Postsecondary",810.0,101190,82760.0,54410,124580.0
Long Island,"Communications Teachers, Postsecondary",270.0,86110,82240.0,52280,103030.0
Long Island,"English Language and Literature Teachers, Postsecondary",750.0,92970,82620.0,49930,114490.0
Long Island,"Foreign Language and Literature Teachers, Postsecondary",150.0,87320,81070.0,46680,107640.0
Long Island,"History Teachers, Postsecondary",190.0,88630,84540.0,42470,111710.0
Long Island,"Philosophy and Religion Teachers, Postsecondary",130.0,106170,103140.0,53810,132340.0
Long Island,"Vocational Education Teachers, Postsecondary",510.0,83320,66390.0,45670,102140.0
Long Island,"Postsecondary Teachers, All Other",180.0,83280,64350.0,45800,102020.0
Long Island,"Preschool Teachers, Except Special Education",2650.0,47690,38520.0,31710,55690.0
